MapName,AreaId,AreaName,NorthWestX,NorthWestY,NorthWestZ,SouthEastX,SouthEastY,SouthEastZ,Connections,HidingSpots,EarliestOccupyTimeFirstTeam,EarliestOccupyTimeSecondTeam
de_cbble,8649,Courtyard,281.666667,657.833333,-12.22207,290.0,637.0,-61.083832,7,0,15.149694,3.006685
de_cbble,927,Courtyard,231.666667,312.0,-121.900505,235.833333,303.666667,-97.591446,2,1,9.115947,12.206079
de_cbble,6671,TunnelStairs,302.5,412.0,-188.359314,310.833333,399.5,-175.96875,3,0,7.383147,10.773232
de_cbble,7499,Courtyard,577.5,612.0,-31.96875,590.0,595.333333,-63.96875,6,0,12.837366,4.305652
de_cbble,7863,BombsiteB,677.5,687.0,-87.96875,681.666667,682.833333,-47.640102,2,0,15.480657,6.063337
de_cbble,8641,Courtyard,194.166667,682.833333,24.715319,219.166667,657.833333,3.343804,10,1,16.655094,3.096779
de_cbble,1809,LongA,165.0,432.833333,0.03125,169.166667,428.666667,0.03125,2,1,25.822491,12.264179
de_cbble,7054,ARamp,298.333333,649.5,-17.406422,315.0,632.833333,-52.700554,4,1,15.032042,3.275304
de_cbble,7201,ARamp,281.666667,637.0,-46.991032,285.833333,632.833333,-62.724438,4,0,14.850653,3.332449
de_cbble,7297,Courtyard,152.5,645.333333,16.081436,156.666667,641.166667,13.436914,2,1,19.260502,5.368754
de_cbble,8082,BombsiteB,706.666667,720.333333,-89.099579,710.833333,712.0,-96.3685,3,1,14.728119,7.009153
de_cbble,8315,Tunnels,510.833333,445.333333,-5.099092,523.333333,441.166667,-0.96875,3,0,1.748628,18.498611
de_cbble,114,BombsiteA,190.0,724.5,29.434713,210.833333,682.833333,15.151348,6,0,17.363823,2.590663
de_cbble,2308,Courtyard,294.166667,278.666667,-9.951319,298.333333,274.5,0.03125,3,0,7.210204,13.543777
de_cbble,5799,Underpass,294.166667,503.666667,-239.96875,302.5,491.166667,-239.96875,2,1,11.491421,7.85264
de_cbble,7261,ARamp,256.666667,566.166667,-215.644958,273.333333,557.833333,-242.064407,6,0,12.794297,5.454395
de_cbble,7501,BombsiteB,623.333333,666.166667,-119.983398,631.666667,645.333333,-114.714478,6,1,14.503787,4.359954
de_cbble,2912,Courtyard,273.333333,337.0,-179.191971,277.5,332.833333,-169.537399,2,1,9.579326,11.6152
de_cbble,3861,Tunnels,531.666667,520.333333,-15.96875,548.333333,516.166667,0.03125,3,0,3.659871,16.761204
de_cbble,5593,Connector,381.666667,745.333333,0.03125,390.0,741.166667,0.03125,2,1,19.605986,4.432629
de_cbble,5745,BombsiteA,194.166667,637.0,9.155777,198.333333,628.666667,12.310602,4,0,17.707947,4.149632
de_cbble,5783,CTSpawn,319.166667,782.833333,-0.433964,323.333333,774.5,2.275346,2,1,19.009895,0.727804
de_cbble,2482,Courtyard,398.333333,174.5,2.395008,402.5,170.333333,-14.546204,3,0,3.661074,17.407003
de_cbble,3955,BPlatform,769.166667,532.833333,0.03125,773.333333,528.666667,0.03125,1,1,10.390841,11.407273
de_cbble,7590,BombsiteB,685.833333,691.166667,-87.96875,690.0,682.833333,-87.96875,3,1,14.680807,6.232981
de_cbble,3950,BPlatform,748.333333,512.0,0.03125,752.5,507.833333,0.03125,1,1,10.352678,11.369112
de_cbble,7466,BombsiteB,660.833333,582.833333,-63.96875,681.666667,562.0,-63.96875,5,0,10.438116,6.491459
de_cbble,1546,Tunnels,485.833333,482.833333,8.03125,490.0,478.666667,0.03125,4,0,2.634196,19.17042
de_cbble,1938,Courtyard,248.333333,112.0,-28.818441,256.666667,107.833333,-28.921108,2,1,5.419779,17.403648
de_cbble,6550,TunnelStairs,344.166667,395.333333,-63.96875,348.333333,391.166667,-63.96875,3,0,6.009387,13.194524
de_cbble,7589,BombsiteB,690.0,687.0,-87.96875,694.166667,678.666667,-87.96875,4,1,14.533493,6.380295
de_cbble,7762,BombsiteB,615.0,603.666667,-40.095745,619.166667,599.5,-31.96875,2,1,12.139894,4.892096
de_cbble,7303,CTSpawn,273.333333,816.166667,-31.592888,285.833333,803.666667,-17.23642,7,0,19.27599,0.444274
de_cbble,8310,Tunnels,540.0,420.333333,8.03125,552.5,416.166667,16.03125,4,0,1.315197,19.192163
de_cbble,279,Connector,406.666667,737.0,0.03125,419.166667,720.333333,0.03125,2,2,19.916342,4.742984
de_cbble,357,Connector,398.333333,691.166667,-37.034164,415.0,666.166667,-48.370804,7,0,18.620447,2.453704
de_cbble,907,Courtyard,227.5,124.5,16.03125,231.666667,116.166667,16.03125,2,1,6.849566,17.872885
de_cbble,1825,Courtyard,202.5,153.666667,16.03125,206.666667,149.5,16.03125,2,1,7.779709,16.930462
de_cbble,3199,ARamp,260.833333,545.333333,-243.326309,265.0,541.166667,-243.968063,4,0,12.359085,6.067562
de_cbble,2286,Courtyard,285.833333,274.5,-17.391806,290.0,262.0,3.510651,3,1,7.44775,13.60265
de_cbble,7097,ARamp,285.833333,637.0,-54.011971,290.0,616.166667,-101.406448,5,0,14.599019,3.557361
de_cbble,7260,ARamp,244.166667,566.166667,-207.370636,256.666667,557.833333,-226.106339,4,0,12.90021,5.436789
de_cbble,7566,BombsiteB,640.0,653.666667,-87.96875,644.166667,641.166667,-87.96875,4,1,16.426596,5.193088
de_cbble,8673,Courtyard,244.166667,745.333333,-6.665954,248.333333,724.5,-1.260439,6,0,17.668224,1.179401
de_cbble,1789,LongA,94.166667,499.5,-29.96875,106.666667,474.5,0.03125,3,0,23.001841,9.443529
de_cbble,7059,ARamp,244.166667,637.0,-21.301292,260.833333,612.0,-109.324585,8,0,14.653556,3.878281
de_cbble,7574,BombsiteB,610.833333,603.666667,-50.095749,615.0,595.333333,-31.96875,5,0,12.155789,4.773785
de_cbble,7688,BombsiteB,615.0,666.166667,-119.640724,623.333333,662.0,-118.363693,4,0,14.467836,4.324003
de_cbble,8408,Courtyard,119.166667,462.0,0.03125,123.333333,457.833333,0.03125,2,1,24.572056,11.013741
de_cbble,1017,TRamp,431.666667,149.5,-125.96875,440.0,141.166667,-136.063904,4,0,0.496801,19.74449
de_cbble,5286,Connector,419.166667,649.5,-43.483082,431.666667,641.166667,-58.037857,3,0,19.201777,1.40572
de_cbble,7241,ARamp,306.666667,628.666667,-60.96875,310.833333,616.166667,-86.700569,3,1,14.606598,3.800891
de_cbble,7783,Courtyard,652.5,582.833333,-42.295769,656.666667,578.666667,-63.96875,3,0,10.920711,6.048985
de_cbble,7976,BombsiteB,710.833333,666.166667,-71.96875,715.0,662.0,-107.042526,2,0,14.877542,7.258448
de_cbble,7451,Courtyard,531.666667,632.833333,-31.96875,535.833333,628.666667,-31.96875,2,1,14.360359,5.828645
de_cbble,7855,Courtyard,669.166667,707.833333,-117.535011,673.333333,703.666667,-114.842087,3,0,15.43216,6.023751
de_cbble,8171,BPlatform,698.333333,557.833333,9.259933,702.5,553.666667,-6.014475,3,0,9.244811,12.543687
de_cbble,6,TRamp,356.666667,149.5,-75.769279,423.333333,99.5,-125.787766,10,1,1.73314,18.45537
de_cbble,1955,Underpass,227.5,357.833333,-221.349533,231.666667,353.666667,-216.209442,4,0,9.820329,11.029501
de_cbble,5464,Courtyard,235.833333,270.333333,0.03125,240.0,257.833333,-10.691337,4,0,8.218763,14.282456
de_cbble,7189,ARamp,294.166667,578.666667,-180.96875,298.333333,574.5,-181.171143,4,0,13.277922,4.913617
de_cbble,7434,LowerTunnel,527.5,632.833333,-31.96875,531.666667,620.333333,-31.96875,3,0,14.360359,5.828645
de_cbble,8304,Tunnels,502.5,420.333333,8.03125,515.0,416.166667,16.03125,4,0,0.849908,18.354
de_cbble,8992,TMain,556.666667,553.666667,-33.96875,585.833333,545.333333,-31.96875,3,0,5.233781,15.187294
de_cbble,7850,BombsiteB,660.833333,678.666667,-47.640087,665.0,674.5,-47.640087,1,1,15.996592,5.596304
de_cbble,739,Connector,460.833333,649.5,-105.761139,473.333333,641.166667,-102.45536,4,1,17.206989,0.67113
de_cbble,2185,Courtyard,269.166667,162.0,-31.476891,273.333333,157.833333,-31.96875,2,1,5.241086,16.385649
de_cbble,5345,ARamp,298.333333,537.0,-239.355316,302.5,528.666667,-231.914032,3,0,12.2546,6.13025
de_cbble,5529,Patio,410.833333,253.666667,64.03125,419.166667,249.5,64.03125,3,0,8.431574,19.779131
de_cbble,7305,CTSpawn,277.5,824.5,-29.538521,290.0,816.166667,-17.190166,6,0,19.550253,0.560223
de_cbble,7786,Courtyard,656.666667,582.833333,-52.295765,660.833333,578.666667,-63.96875,3,1,10.814481,6.33278
de_cbble,183,Courtyard,277.5,95.333333,-19.96875,294.166667,78.666667,-19.96875,9,0,4.735523,18.22912
de_cbble,908,Courtyard,223.333333,141.166667,16.03125,227.5,132.833333,16.03125,2,1,7.315414,17.415918
de_cbble,7025,Courtyard,165.0,603.666667,1.758024,169.166667,595.333333,4.566458,2,1,18.849813,5.291497
de_cbble,7469,BombsiteB,623.333333,720.333333,-114.508255,652.5,699.5,-124.831223,8,1,16.419895,4.96484
de_cbble,7680,BombsiteB,606.666667,616.166667,-63.96875,610.833333,612.0,-63.96875,2,1,12.600291,4.465435
de_cbble,8878,Courtyard,227.5,457.833333,-239.96875,235.833333,445.333333,-239.96875,4,1,10.083278,9.018642
de_cbble,8906,Courtyard,210.833333,491.166667,-239.96875,215.0,478.666667,-239.96875,3,0,11.129021,8.864383
de_cbble,9045,Courtyard,285.833333,782.833333,-11.237418,290.0,770.333333,-6.838585,5,0,18.42996,0.59137
de_cbble,496,ARamp,290.0,553.666667,-241.053467,298.333333,528.666667,-238.821426,6,0,12.29428,5.869216
de_cbble,1539,Tunnels,481.666667,503.666667,64.03125,485.833333,499.5,56.03125,2,1,3.247723,19.783947
de_cbble,5709,CTSpawn,227.5,795.333333,4.031067,231.666667,791.166667,-3.150513,3,0,19.263924,0.430522
de_cbble,6709,TunnelStairs,348.333333,453.666667,0.03125,360.833333,449.5,0.03125,1,2,5.514254,14.840285
de_cbble,7430,LowerTunnel,473.333333,603.666667,-31.96875,477.5,595.333333,-31.96875,3,1,16.106565,7.574852
de_cbble,7660,BombsiteB,598.333333,595.333333,-63.96875,606.666667,591.166667,-45.095734,4,1,12.300606,4.776505
de_cbble,8324,UpperTunnel,506.666667,570.333333,128.03125,515.0,545.333333,128.03125,5,1,5.389521,21.925745
de_cbble,323,Courtyard,356.666667,191.166667,9.767621,369.166667,170.333333,1.91344,5,0,4.552777,16.762299
de_cbble,5508,Courtyard,331.666667,199.5,13.65204,340.0,195.333333,12.315271,4,0,5.329097,16.036072
de_cbble,7293,Courtyard,140.0,645.333333,16.081436,144.166667,641.166667,13.480759,2,1,19.260504,5.368745
de_cbble,7321,CTSpawn,277.5,837.0,-31.969206,281.666667,832.833333,-27.462097,2,1,19.936842,0.729991
de_cbble,7412,Connector,356.666667,657.833333,0.03125,369.166667,653.666667,-11.96875,4,0,17.34544,3.262055
de_cbble,192,Underpass,260.833333,353.666667,-205.936584,281.666667,337.0,-171.962997,8,1,9.29234,11.328214
de_cbble,587,LongA,119.166667,428.666667,0.03125,127.5,420.333333,0.03125,3,1,24.87649,11.31818
de_cbble,8518,BombsiteB,565.0,653.666667,-107.599457,590.0,641.166667,-102.946625,6,0,13.930236,3.091009
de_cbble,8600,BPlatform,752.5,553.666667,0.03125,760.833333,549.5,0.03125,3,1,10.223155,10.204714
de_cbble,7730,BombsiteB,644.166667,687.0,-71.96875,648.333333,682.833333,-87.96875,2,1,15.847763,5.066025
de_cbble,7819,BombsiteB,698.333333,566.166667,-63.96875,706.666667,562.0,-79.969978,3,1,9.619164,7.31041
de_cbble,8563,BPlatform,685.833333,553.666667,-14.347808,715.0,524.5,3.13755,6,1,8.561101,11.859975
de_cbble,8853,Courtyard,227.5,791.166667,4.770862,231.666667,778.666667,-6.904299,3,0,19.125864,0.610376
de_cbble,7908,BombsiteB,681.666667,695.333333,-87.96875,685.833333,691.166667,-87.96875,2,1,14.901435,6.116519
de_cbble,9029,Courtyard,148.333333,724.5,32.031246,165.0,707.833333,32.031246,5,0,18.38027,3.765091
de_cbble,2910,Underpass,269.166667,366.166667,-213.596542,277.5,362.0,-204.972443,4,0,8.780146,10.849968
de_cbble,4463,BombsiteB,781.666667,641.166667,-117.752708,785.833333,632.833333,-113.63707,0,1,120.0,120.0
de_cbble,5537,LongA,102.5,591.166667,32.03125,115.0,587.0,32.03125,2,1,20.230824,6.672506
de_cbble,6621,TunnelStairs,310.833333,441.166667,-175.96875,327.5,391.166667,-175.96875,2,3,6.975544,11.180834
de_cbble,7679,BombsiteB,606.666667,612.0,-63.96875,610.833333,607.833333,-55.095757,3,0,12.494497,4.486104
de_cbble,1574,UpperTunnel,502.5,516.166667,128.03125,506.666667,512.0,128.03125,3,0,4.133452,20.669676
de_cbble,7187,ARamp,290.0,557.833333,-234.11232,298.333333,553.666667,-235.180649,3,0,12.65953,5.503967
de_cbble,7473,BombsiteB,615.0,687.0,-126.219383,631.666667,666.166667,-120.403885,7,0,14.797729,4.356677
de_cbble,7932,BombsiteB,698.333333,632.833333,-109.843597,702.5,628.666667,-109.228752,2,1,11.442235,8.6076
de_cbble,355,Connector,377.5,703.666667,-19.087765,398.333333,687.0,-30.930859,6,1,18.578707,2.517534
de_cbble,2244,Courtyard,285.833333,99.5,-29.396711,298.333333,95.333333,-19.96875,4,0,4.431193,18.033278
de_cbble,594,Courtyard,215.0,116.166667,16.03125,235.833333,107.833333,16.03125,4,1,6.616643,17.941793
de_cbble,599,Courtyard,227.5,162.0,-31.0872,235.833333,153.666667,-30.616653,5,0,5.963151,16.292334
de_cbble,2897,Courtyard,310.833333,307.833333,2.678785,315.0,303.666667,0.03125,3,1,7.511596,14.682935
de_cbble,7817,BombsiteB,694.166667,570.333333,-63.96875,698.333333,562.0,-74.324234,4,0,9.784286,7.145288
de_cbble,9032,Courtyard,290.0,824.5,-16.949322,298.333333,812.0,-12.902329,4,0,19.537472,0.61154
de_cbble,7640,BombsiteB,540.0,645.333333,-110.060471,544.166667,641.166667,-107.095467,1,1,14.822574,2.98729
de_cbble,7824,BombsiteB,694.166667,582.833333,-71.96875,698.333333,578.666667,-79.96875,4,0,10.156881,7.183163
de_cbble,74,BombsiteA,210.833333,716.166667,14.8209,235.833333,682.833333,4.03125,9,0,16.779051,2.256742
de_cbble,160,Tunnels,531.666667,466.166667,-0.96875,548.333333,445.333333,-0.96875,5,0,2.063132,18.357943
de_cbble,898,LongA,81.666667,466.166667,0.03125,85.833333,457.833333,0.03125,2,1,24.602528,11.044214
de_cbble,5513,Courtyard,390.0,174.5,2.40461,398.333333,170.333333,1.913451,4,1,4.222852,17.289925
de_cbble,7523,BombsiteB,590.0,645.333333,-103.241516,598.333333,637.0,-106.785347,5,1,13.485235,3.53601
de_cbble,7334,CTSpawn,244.166667,774.5,-17.600296,277.5,757.833333,-11.115509,10,0,18.303606,0.246127
de_cbble,7423,LowerTunnel,473.333333,616.166667,-31.96875,485.833333,603.666667,-31.96875,5,1,15.826089,7.294374
de_cbble,7835,BombsiteB,673.333333,653.666667,-47.640068,677.5,649.5,-47.640053,1,1,15.957217,6.433582
de_cbble,471,Courtyard,369.166667,224.5,5.77013,377.5,212.0,9.989279,2,1,4.967972,16.06015
de_cbble,609,Underpass,231.666667,362.0,-222.246979,240.0,353.666667,-212.513885,6,0,9.655522,10.864696
de_cbble,3872,Tunnels,552.5,503.666667,-0.96875,556.666667,491.166667,-5.390043,2,1,3.363185,17.419014
de_cbble,5326,TRamp,469.166667,149.5,-153.96875,473.333333,137.0,-153.96875,5,0,0.27743,20.651741
de_cbble,7212,ARamp,298.333333,578.666667,-180.96875,302.5,574.5,-180.96875,3,0,13.382088,4.947972
de_cbble,8821,Courtyard,223.333333,816.166667,8.926596,227.5,799.5,5.366859,2,2,19.668776,0.509157
de_cbble,27,Courtyard,240.0,237.0,3.576753,277.5,203.666667,1.885084,10,0,7.063895,14.518671
de_cbble,5250,Courtyard,302.5,349.5,-168.143677,310.833333,332.833333,-136.270569,5,0,8.727633,11.710808
de_cbble,6654,Courtyard,319.166667,366.166667,-173.24765,327.5,357.833333,-168.090591,3,1,9.088413,11.481478
de_cbble,7706,BombsiteB,631.666667,649.5,-115.56424,635.833333,645.333333,-71.96875,2,0,16.645552,4.638292
de_cbble,8319,Tunnels,540.0,424.5,-0.96875,548.333333,420.333333,8.03125,4,0,1.384894,19.096346
de_cbble,322,Courtyard,281.666667,249.5,2.097687,306.666667,237.0,0.03125,6,0,7.017786,14.182349
de_cbble,1582,Tunnels,490.0,487.0,8.03125,494.166667,482.833333,0.03125,4,0,2.726461,19.128511
de_cbble,6577,Patio,365.0,357.833333,64.03125,385.833333,345.333333,64.03125,5,0,6.696826,16.571243
de_cbble,7547,BombsiteB,744.166667,637.0,-113.604897,756.666667,628.666667,-108.892693,6,0,12.362742,9.021994
de_cbble,8093,BombsiteB,631.666667,574.5,-31.96875,640.0,570.333333,-31.96875,4,0,11.491694,5.676785
de_cbble,7795,BombsiteB,681.666667,582.833333,-63.972588,690.0,578.666667,-63.96875,3,0,10.28378,6.911369
de_cbble,1023,Patio,419.166667,270.333333,64.03125,423.333333,249.5,64.03125,2,2,8.362151,19.709709
de_cbble,3574,Connector,415.0,691.166667,-56.296028,427.5,687.0,-68.391197,3,1,19.075899,2.183527
de_cbble,5707,CTSpawn,227.5,803.666667,1.500528,231.666667,799.5,-4.292138,4,0,19.477642,0.318024
de_cbble,6760,Tunnels,385.833333,432.833333,0.03125,394.166667,428.666667,18.259926,4,0,3.995949,15.571369
de_cbble,7599,BombsiteB,710.833333,716.166667,-94.810333,715.0,699.5,-98.168091,5,0,14.49467,7.047033
de_cbble,7838,BombsiteB,660.833333,662.0,-47.640072,665.0,657.833333,-47.640068,1,1,16.701641,5.5107
de_cbble,8626,LongA,60.833333,620.333333,32.03125,85.833333,587.0,32.03125,1,2,20.800037,7.241721
de_cbble,1973,Courtyard,256.666667,107.833333,-28.921108,273.333333,103.666667,-27.951015,3,1,5.012165,17.81917
de_cbble,5528,Patio,402.5,253.666667,64.03125,410.833333,249.5,64.03125,2,1,8.406483,19.754042
de_cbble,5704,CTSpawn,227.5,799.5,2.889447,240.0,795.333333,-23.654966,5,0,19.325645,0.27646
de_cbble,7263,ARamp,290.0,612.0,-113.171158,294.166667,603.666667,-120.96875,5,0,14.083421,4.072958
de_cbble,7519,BombsiteB,544.166667,649.5,-111.367043,565.0,641.166667,-99.792381,4,0,14.505517,2.670233
de_cbble,108,LongA,90.0,520.333333,-29.96875,110.833333,499.5,-29.96875,4,2,22.425526,8.867213
de_cbble,176,Courtyard,210.833333,132.833333,16.03125,227.5,116.166667,16.03125,4,1,6.966029,17.592407
de_cbble,347,ARamp,260.833333,557.833333,-227.79866,290.0,545.333333,-240.707443,10,0,12.425326,5.731054
de_cbble,7066,ARamp,269.166667,591.166667,-171.890427,277.5,574.5,-217.079147,5,0,13.394321,4.854372
de_cbble,7576,Courtyard,648.333333,582.833333,-32.295765,652.5,574.5,-52.295765,6,0,11.005498,5.924078
de_cbble,46,Catwalk,165.0,382.833333,0.03125,190.0,324.5,0.03125,2,1,28.237457,14.679145
de_cbble,334,Underpass,269.166667,378.666667,-225.398621,281.666667,366.166667,-207.398788,6,0,8.563364,10.633186
de_cbble,488,ARamp,256.666667,541.166667,-243.934097,265.0,520.333333,-239.968094,5,0,12.062194,6.274806
de_cbble,1536,Tunnels,477.5,482.833333,16.03125,481.666667,478.666667,8.03125,3,0,2.72132,19.368301
de_cbble,6665,Courtyard,285.833333,349.5,-180.452057,290.0,341.166667,-169.920746,3,1,9.263499,11.682455
de_cbble,351,BombsiteA,285.833333,707.833333,-0.812033,315.0,695.333333,0.03125,6,0,16.582521,1.897492
de_cbble,2053,LongA,94.166667,566.166667,-7.96875,98.333333,562.0,-23.96875,4,0,21.0315,7.473185
de_cbble,2763,TRamp,419.166667,153.666667,-119.002785,423.333333,149.5,-125.46817,2,1,2.770823,18.36072
de_cbble,5500,TRamp,335.833333,166.166667,-56.435913,348.333333,162.0,-68.065392,3,0,3.4715,18.419884
de_cbble,8343,UpperTunnel,494.166667,574.5,165.03125,502.5,562.0,148.536285,1,1,5.664272,22.200495
de_cbble,1558,Tunnels,494.166667,512.0,104.03125,498.333333,507.833333,120.03125,3,0,3.813099,20.349323
de_cbble,2170,Courtyard,269.166667,91.166667,4.03125,273.333333,87.0,-7.96875,4,0,5.02188,18.221031
de_cbble,7240,ARamp,302.5,628.666667,-60.96875,306.666667,624.5,-66.112328,4,0,14.640841,3.666505
de_cbble,7780,Courtyard,648.333333,570.333333,-47.295765,652.5,566.166667,-63.96875,3,1,11.003096,6.492616
de_cbble,8303,Tunnels,494.166667,420.333333,8.03125,502.5,416.166667,16.03125,4,0,1.006808,18.295506
de_cbble,39,Courtyard,277.5,237.0,3.510651,306.666667,207.833333,6.499964,8,0,6.494098,14.706038
de_cbble,3616,Connector,460.833333,653.666667,-110.206711,469.166667,649.5,-109.228333,4,0,17.111692,0.504778
de_cbble,6679,Tunnels,448.333333,449.5,0.03125,452.5,441.166667,0.03125,2,1,2.645643,16.821264
de_cbble,8713,Courtyard,248.333333,666.166667,-0.137476,252.5,662.0,-3.650871,2,1,15.798352,3.511463
de_cbble,9071,Connector,356.666667,695.333333,0.03125,365.0,682.833333,-0.201554,4,0,18.006964,3.337191
de_cbble,1811,Catwalk,185.833333,291.166667,0.03125,190.0,287.0,0.03125,2,1,29.897434,16.339123
de_cbble,3315,ARamp,298.333333,520.333333,-238.678146,302.5,516.166667,-233.678131,1,1,12.209429,6.477128
de_cbble,8326,UpperTunnel,506.666667,524.5,128.03125,515.0,516.166667,128.03125,3,0,4.399025,20.935251
de_cbble,8505,Hay,735.833333,745.333333,-79.96875,752.5,732.833333,-79.96875,4,2,16.775459,8.336609
de_cbble,8775,Courtyard,269.166667,745.333333,-7.387862,273.333333,737.0,-5.410616,4,0,17.680357,0.822709
de_cbble,8818,Courtyard,235.833333,745.333333,-2.524119,244.166667,732.833333,-3.736467,3,0,17.856043,1.093401
de_cbble,9030,Courtyard,290.0,799.5,-15.061468,319.166667,770.333333,0.031414,10,1,18.808336,0.281418
de_cbble,891,Courtyard,256.666667,287.0,-60.879066,265.0,274.5,-39.077988,3,1,8.297288,12.962543
de_cbble,6762,Tunnels,402.5,432.833333,0.03125,415.0,428.666667,18.259935,5,0,3.527199,15.737977
de_cbble,7070,BombsiteA,206.666667,620.333333,20.778696,215.0,612.0,35.222069,3,1,18.049549,4.491234
de_cbble,7237,ARamp,294.166667,657.833333,-12.107168,302.5,649.5,-14.465239,5,0,15.418416,2.88893
de_cbble,7266,ARamp,281.666667,595.333333,-161.596024,285.833333,587.0,-170.700577,4,0,13.633118,4.788699
de_cbble,319,Courtyard,240.0,270.333333,-22.341595,252.5,237.0,2.100739,6,1,7.952227,13.948364
de_cbble,1583,Tunnels,490.0,482.833333,0.03125,502.5,478.666667,0.03125,6,0,2.578207,18.992014
de_cbble,2161,Courtyard,265.0,99.5,16.03125,269.166667,91.166667,4.03125,3,1,5.083739,18.28289
de_cbble,7509,BombsiteB,706.666667,699.5,-96.58477,715.0,687.0,-99.867249,6,1,14.22091,7.163826
de_cbble,7782,Courtyard,648.333333,587.0,-31.96875,652.5,582.833333,-42.295769,2,1,11.163221,5.909218
de_cbble,7309,CTSpawn,285.833333,816.166667,-18.648344,290.0,807.833333,-16.950102,5,0,19.316181,0.390245
de_cbble,728,Connector,398.333333,666.166667,-23.634577,406.666667,645.333333,-26.51963,5,0,18.559414,2.048082
de_cbble,2163,Courtyard,265.0,91.166667,16.03125,269.166667,87.0,-7.96875,4,0,5.129004,18.328157
de_cbble,5315,Courtyard,306.666667,291.166667,0.03125,310.833333,282.833333,0.03125,4,0,7.145148,14.093008
de_cbble,5610,Tunnels,531.666667,524.5,-23.96875,540.0,520.333333,-15.96875,3,0,3.815439,16.605635
de_cbble,6659,Tunnels,419.166667,420.333333,0.03125,427.5,412.0,0.03125,1,1,3.412995,16.72261
de_cbble,5509,Courtyard,340.0,199.5,13.806635,348.333333,195.333333,11.485173,4,0,5.120759,16.139973
de_cbble,8745,Courtyard,273.333333,678.666667,1.581881,277.5,674.5,0.9736,2,1,16.134306,2.278343
de_cbble,9068,Connector,365.0,695.333333,0.03125,369.166667,674.5,-0.486092,7,0,17.947495,3.1494
de_cbble,7105,BombsiteA,202.5,620.333333,19.597466,206.666667,616.166667,27.181185,4,0,17.985451,4.427134
de_cbble,7304,CTSpawn,235.833333,837.0,-15.749876,244.166667,828.666667,-32.904537,4,2,20.150415,0.666528
de_cbble,7425,LowerTunnel,448.333333,612.0,-31.96875,460.833333,603.666667,-31.96875,1,1,16.472303,7.940588
de_cbble,8714,Courtyard,252.5,662.0,-3.650871,256.666667,657.833333,-7.229298,2,1,15.624264,3.617826
de_cbble,8856,Courtyard,227.5,770.333333,-0.154563,231.666667,762.0,1.020445,4,0,18.701891,0.680391
de_cbble,2210,Underpass,256.666667,362.0,-216.074829,260.833333,357.833333,-209.078262,4,0,9.161817,10.932219
de_cbble,2776,Courtyard,360.833333,232.833333,3.701462,365.0,228.666667,5.133751,2,1,5.263984,15.581177
de_cbble,7265,BombsiteA,252.5,649.5,-10.565903,260.833333,645.333333,-18.295586,4,0,15.301123,3.435101
de_cbble,8594,BPlatform,740.0,587.0,0.03125,744.166667,582.833333,0.03125,1,1,10.964143,10.726243
de_cbble,1207,BPlatform,756.666667,545.333333,0.03125,760.833333,537.0,0.03125,3,1,10.098977,11.115409
de_cbble,1559,Tunnels,494.166667,507.833333,104.03125,498.333333,503.666667,120.03125,3,0,3.721581,20.257807
de_cbble,6658,Tunnels,398.333333,412.0,64.03125,410.833333,403.666667,64.03125,3,0,4.342771,16.256029
de_cbble,7210,ARamp,290.0,603.666667,-120.96875,294.166667,599.5,-129.524124,4,0,13.9235,4.23288
de_cbble,7503,BombsiteB,648.333333,687.0,-87.96875,656.666667,674.5,-87.96875,6,1,15.657038,5.25675
de_cbble,6641,Tunnels,365.0,445.333333,0.03125,377.5,432.833333,0.03125,2,0,4.490858,14.713053
de_cbble,8094,BombsiteB,665.0,682.833333,-47.640087,673.333333,678.666667,-47.640102,2,1,15.494053,6.076733
de_cbble,38,CTSpawn,244.166667,807.833333,-28.294004,273.333333,774.5,-18.353655,9,0,18.931883,0.221753
de_cbble,247,Courtyard,356.666667,228.666667,5.003252,369.166667,212.0,10.878174,5,1,5.003154,15.794577
de_cbble,2916,Underpass,294.166667,349.5,-175.318619,298.333333,345.333333,-167.325668,3,0,9.042284,11.533792
de_cbble,5240,Courtyard,252.5,266.166667,-28.715504,260.833333,249.5,-15.045168,4,0,7.893231,13.663638
de_cbble,5335,Patio,419.166667,316.166667,64.03125,423.333333,307.833333,64.03125,2,1,6.971829,18.319384
de_cbble,7565,BombsiteB,631.666667,687.0,-125.601479,635.833333,674.5,-122.794189,4,1,15.078231,4.637179
de_cbble,7823,BombsiteB,698.333333,582.833333,-79.96875,706.666667,578.666667,-91.212326,4,0,10.055589,7.344475
de_cbble,8877,Courtyard,235.833333,457.833333,-239.96875,265.0,432.833333,-239.96875,5,2,9.58917,8.567207
de_cbble,186,Courtyard,340.0,228.666667,3.01263,356.666667,207.833333,12.315513,6,0,5.15014,15.603841
de_cbble,608,Courtyard,223.333333,282.833333,0.03125,235.833333,274.5,0.03125,5,0,8.565351,15.082109
de_cbble,1763,Underpass,240.0,362.0,-221.36113,252.5,357.833333,-211.034164,4,0,9.389902,10.803693
de_cbble,8086,BombsiteB,760.833333,645.333333,-111.87571,765.0,632.833333,-105.831306,6,0,12.503278,9.188531
de_cbble,8940,Courtyard,344.166667,341.166667,56.104229,348.333333,337.0,51.104221,4,0,7.609879,15.999018
